"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","ODOR_B_LEFT","ODOR_A_RIGHT","ODOR_A_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
324.111111111111,-12,41,0,-29,17,-1,-7,0,-62,-35,18,0,-61,-56,-58,28,4,3,-20,0,1,0,0,0,0,1,1,0,0,0,0
324.222222222222,-15,40,0,-29,15,-2,-8,0,-61,-36,14,0,-61,-56,-62,29,-2,1,-18,0,1,0,0,0,0,1,1,0,0,0,0
324.333333333333,-14,37,0,-35,9,-3,-13,0,-61,-39,11,0,-60,-61,-61,31,2,1,-20,0,1,0,0,0,0,1,1,0,0,0,0
324.444444444444,-16,38,0,-36,11,-3,-13,0,-60,-39,11,0,-59,-60,-60,28,1,4,-17,0,1,0,0,0,0,1,1,0,0,0,0
324.555555555556,-13,43,0,-39,14,-4,-15,0,-59,-42,12,0,-60,-59,-59,26,-3,4,-19,0,1,0,0,0,0,1,1,0,0,0,0
324.666666666667,-12,45,0,-42,10,-5,-13,0,-58,-44,14,0,-60,-61,-63,27,-3,-2,-19,0,1,0,0,0,0,1,1,0,0,0,0
324.777777777778,-18,50,0,-42,11,-2,-7,0,-56,-40,16,0,-60,-60,-62,27,1,-4,-20,0,1,0,0,0,0,1,1,0,0,0,0
324.888888888889,-19,54,0,-38,11,3,-12,0,-58,-38,14,0,-59,-60,-62,26,-3,-9,-16,0,1,0,0,0,0,1,1,0,0,0,0
325,-25,55,0,-37,9,6,-17,0,-60,-38,14,0,-62,-59,-62,27,-1,-11,-19,0,1,0,0,0,0,1,1,0,0,0,0
325.111111111111,-30,57,0,-42,8,1,-12,0,-59,-37,21,0,-62,-55,-61,30,4,-14,-20,0,1,0,0,0,0,1,1,0,0,0,0
325.222222222222,-33,51,0,-42,7,-5,-14,0,-62,-33,18,0,-62,-56,-61,33,5,-11,-23,0,1,0,0,0,0,1,1,0,0,0,0
325.333333333333,-32,51,0,-43,3,-1,-9,0,-61,-33,17,0,-61,-59,-60,31,6,-14,-21,0,1,0,0,0,0,1,1,0,0,0,0
325.444444444444,-30,55,0,-42,2,-4,-6,0,-61,-31,18,0,-61,-59,-60,32,6,-19,-19,0,1,0,0,0,0,1,1,0,0,0,0
325.555555555556,-32,52,0,-43,3,-1,-7,0,-60,-27,14,0,-61,-62,-59,34,7,-17,-24,0,1,0,0,0,0,1,1,0,0,0,0
325.666666666667,-30,55,0,-42,-2,-3,-9,0,-60,-22,18,0,-61,-62,-54,33,12,-18,-27,0,1,0,0,0,0,1,1,0,0,0,0
325.777777777778,-33,56,0,-39,-4,-6,-11,0,-60,-28,23,0,-60,-62,-57,40,11,-23,-31,0,1,0,0,0,0,1,1,0,0,0,0
325.888888888889,-29,56,0,-37,2,-3,-7,0,-59,-29,28,0,-59,-61,-59,41,6,-25,-33,0,1,0,0,0,0,1,1,0,0,0,0
326,-32,55,0,-37,1,-4,-6,0,-56,-33,29,0,-61,-60,-56,41,8,-26,-36,0,1,0,0,0,0,1,1,0,0,0,0
326.111111111111,-32,61,0,-38,5,-2,-5,0,-53,-28,32,0,-60,-59,-57,38,15,-22,-34,0,1,0,0,0,0,1,1,0,0,0,0
326.222222222222,-32,60,0,-32,0,-2,-7,0,-56,-29,39,0,-60,-56,-57,34,10,-25,-34,0,1,0,0,0,0,1,1,0,0,0,0
326.333333333333,-30,59,0,-33,-2,2,-7,0,-54,-30,37,0,-60,-59,-56,30,7,-29,-33,0,1,0,0,0,0,1,1,0,0,0,0
326.444444444444,-26,59,0,-39,-3,3,-7,0,-55,-26,43,0,-59,-61,-57,28,7,-23,-26,0,1,0,0,0,0,1,1,0,0,0,0
326.555555555556,-26,60,0,-36,-5,5,-14,0,-56,-21,42,0,-58,-61,-54,28,2,-27,-27,0,1,0,0,0,0,1,1,0,0,0,0
326.666666666667,-28,59,0,-34,2,5,-10,0,-52,-21,41,0,-57,-61,-53,25,-1,-27,-30,0,1,0,0,0,0,1,1,0,0,0,0
326.777777777778,-27,60,0,-39,4,3,-11,0,-55,-21,45,0,-57,-60,-53,29,0,-26,-29,0,1,0,0,0,0,1,1,0,0,0,0
326.888888888889,-29,59,0,-42,-1,6,-12,0,-55,-19,41,0,-59,-60,-52,29,1,-22,-31,0,1,0,0,0,0,1,1,0,0,0,0
327,-31,59,0,-44,1,12,-10,0,-56,-15,43,0,-56,-60,-51,29,-1,-16,-35,0,1,0,0,0,0,1,1,0,0,0,0
327.111111111111,-29,68,0,-44,1,11,-2,0,-55,-7,41,0,-56,-59,-46,32,-2,-17,-31,0,1,0,0,0,0,1,1,0,0,0,0
327.222222222222,-27,68,0,-45,5,9,-2,0,-56,-8,43,0,-54,-61,-45,34,0,-19,-32,0,1,0,0,0,0,1,1,0,0,0,0
327.333333333333,-26,67,0,-41,11,8,-3,0,-53,-7,41,0,-54,-60,-45,37,-1,-19,-35,0,1,0,0,0,0,1,1,0,0,0,0
327.444444444444,-20,67,0,-43,13,9,-3,0,-55,-7,43,0,-57,-60,-41,35,1,-18,-40,0,1,0,0,0,0,1,1,0,0,0,0
327.555555555556,-24,66,0,-45,12,9,-1,0,-55,-4,45,0,-55,-59,-36,35,-2,-17,-43,0,1,0,0,0,0,1,1,0,0,0,0
327.666666666667,-20,65,0,-43,10,8,1,0,-55,-3,46,0,-56,-56,-35,33,-5,-15,-44,0,1,0,0,0,0,1,1,0,0,0,0
327.777777777778,-23,65,0,-45,11,9,-3,0,-55,-1,45,0,-54,-57,-33,29,-3,-15,-46,0,1,0,0,0,0,1,1,0,0,0,0
327.888888888889,-21,64,0,-43,13,12,-5,0,-56,2,47,0,-49,-57,-34,33,-1,-15,-48,0,1,0,0,0,0,1,1,0,0,0,0
328,-23,64,0,-42,18,18,-9,0,-55,2,42,0,-53,-55,-34,31,-5,-10,-54,0,1,0,0,0,0,1,1,0,0,0,0
328.111111111111,-25,63,0,-36,18,17,-2,0,-54,-2,43,0,-54,-61,-29,31,-3,-7,-56,0,1,0,0,0,0,1,1,0,0,0,0
328.222222222222,-26,62,0,-33,16,17,-3,0,-53,0,48,0,-47,-61,-28,33,-5,-6,-57,0,1,0,0,0,0,1,1,0,0,0,0
328.333333333333,-24,61,0,-35,15,17,-4,0,-50,-4,50,0,-44,-60,-27,27,-3,-4,-58,0,1,0,0,0,0,1,1,0,0,0,0
328.444444444444,-27,60,0,-35,12,11,1,0,-53,-7,52,0,-45,-59,-30,30,-4,-5,-61,0,1,0,0,0,0,1,1,0,0,0,0
328.555555555556,-26,59,0,-31,14,9,1,0,-54,-9,47,0,-38,-58,-30,26,2,-12,-60,0,1,0,0,0,0,1,1,0,0,0,0
328.666666666667,-24,58,0,-31,12,15,-1,0,-53,-11,43,0,-40,-61,-30,27,5,-21,-59,0,1,0,0,0,0,1,1,0,0,0,0
328.777777777778,-24,62,0,-31,11,12,-2,0,-59,-12,42,0,-44,-60,-33,29,5,-15,-57,0,1,0,0,0,0,1,1,0,0,0,0
328.888888888889,-21,62,0,-32,7,13,4,0,-63,-13,41,0,-44,-59,-31,28,4,-13,-56,0,1,0,0,0,0,1,1,0,0,0,0
329,-17,61,0,-32,3,12,0,0,-62,-7,42,0,-48,-55,-36,26,3,-6,-60,0,1,0,0,0,0,1,1,0,0,0,0
329.111111111111,-15,60,0,-36,-4,10,2,0,-61,-7,46,0,-43,-57,-36,26,4,-6,-59,0,1,0,0,0,0,1,1,0,0,0,0
329.222222222222,-18,59,0,-36,-7,13,3,0,-60,-8,48,0,-42,-57,-41,24,6,-6,-57,0,1,0,0,0,0,1,1,0,0,0,0
329.333333333333,-20,59,0,-34,-4,17,-3,0,-59,-3,49,0,-47,-54,-42,24,8,-9,-53,0,1,0,0,0,0,1,1,0,0,0,0
329.444444444444,-17,63,0,-36,-9,12,-5,0,-61,1,50,0,-48,-58,-42,22,8,-10,-54,0,1,0,0,0,0,1,1,0,0,0,0
329.555555555556,-18,62,0,-39,-11,11,-5,0,-60,1,50,0,-44,-54,-37,22,9,-14,-58,0,1,0,0,0,0,1,1,0,0,0,0
329.666666666667,-19,61,0,-40,-13,7,-2,0,-60,1,55,0,-38,-52,-33,24,9,-17,-60,0,1,0,0,0,0,1,1,0,0,0,0
329.777777777778,-22,60,0,-42,-10,9,-1,0,-59,6,58,0,-37,-50,-32,26,8,-20,-60,0,1,0,0,0,0,1,1,0,0,0,0
329.888888888889,-25,59,0,-40,-7,6,1,0,-59,5,59,0,-43,-47,-33,29,11,-17,-59,0,1,0,0,0,0,1,1,0,0,0,0
330,-27,54,0,-43,-11,8,-4,0,-51,8,60,0,-42,-49,-35,30,6,-16,-56,0,1,0,0,0,0,1,1,0,0,0,0
330.111111111111,-24,54,0,-43,-4,7,-2,0,-49,9,59,0,-41,-45,-37,28,12,-11,-53,0,1,0,0,0,0,1,1,0,0,0,0
330.222222222222,-25,53,0,-42,-5,11,0,0,-49,4,56,0,-44,-52,-35,24,14,-14,-55,0,1,0,0,0,0,1,1,0,0,0,0
330.333333333333,-26,53,0,-41,-1,8,0,0,-49,6,58,0,-41,-48,-35,31,13,-15,-60,0,1,0,0,0,0,1,1,0,0,0,0
330.444444444444,-27,49,0,-38,-4,10,-1,0,-44,9,61,0,-43,-51,-30,33,8,-14,-59,0,1,0,0,0,0,1,1,0,0,0,0
330.555555555556,-30,50,0,-39,-5,7,-3,0,-45,3,60,0,-43,-47,-29,30,7,-13,-59,0,1,0,0,0,0,1,1,0,0,0,0
330.666666666667,-32,50,0,-44,-5,8,0,0,-48,4,59,0,-41,-54,-32,30,9,-13,-66,0,1,0,0,0,0,1,1,0,0,0,0
330.777777777778,-37,51,0,-43,-8,14,3,0,-46,2,60,0,-41,-57,-31,28,10,-11,-65,0,1,0,0,0,0,1,1,0,0,0,0
330.888888888889,-37,49,0,-44,-11,13,-1,0,-46,3,60,0,-37,-57,-24,22,10,-12,-64,0,1,0,0,0,0,1,1,0,0,0,0
331,-38,52,0,-40,-18,10,-2,0,-47,4,60,0,-39,-58,-25,23,12,-11,-63,0,1,0,0,0,0,1,1,0,0,0,0
331.111111111111,-40,55,0,-39,-18,8,-3,0,-48,0,59,0,-42,-63,-26,22,15,-15,-63,0,1,0,0,0,0,1,1,0,0,0,0
331.222222222222,-40,46,0,-38,-14,10,-5,0,-49,1,60,0,-43,-62,-26,20,17,-16,-63,0,1,0,0,0,0,1,1,0,0,0,0
331.333333333333,-40,49,0,-41,-16,8,-5,0,-46,0,59,0,-40,-61,-25,15,22,-15,-62,0,1,0,0,0,0,1,1,0,0,0,0
331.444444444444,-42,49,0,-40,-14,8,1,0,-47,-3,63,0,-40,-60,-25,11,25,-15,-61,0,1,0,0,0,0,1,1,0,0,0,0
331.555555555556,-38,47,0,-38,-16,7,6,0,-46,-6,62,0,-39,-59,-26,12,26,-14,-60,0,1,0,0,0,0,1,1,0,0,0,0
331.666666666667,-42,45,0,-38,-15,5,7,0,-49,-5,61,0,-38,-53,-24,14,27,-9,-60,0,1,0,0,0,0,1,1,0,0,0,0
331.777777777778,-41,45,0,-38,-16,5,9,0,-52,-7,61,0,-42,-50,-23,15,23,-12,-59,0,1,0,0,0,0,1,1,0,0,0,0
331.888888888889,-39,42,0,-41,-16,6,9,0,-58,-4,60,0,-41,-48,-26,16,16,-10,-61,0,1,0,0,0,0,1,1,0,0,0,0
332,-45,42,0,-42,-14,7,8,0,-60,-1,59,0,-42,-43,-23,12,12,-10,-61,0,1,0,0,0,0,1,1,0,0,0,0
332.111111111111,-46,41,0,-45,-17,6,6,0,-60,-2,60,0,-42,-43,-22,15,10,-8,-60,0,1,0,0,0,0,1,1,0,0,0,0
332.222222222222,-50,42,0,-43,-15,3,3,0,-60,-2,59,0,-39,-42,-26,13,12,-10,-59,0,1,0,0,0,0,1,1,0,0,0,0
332.333333333333,-51,39,0,-44,-11,0,2,0,-60,-2,59,0,-41,-42,-25,12,15,-8,-58,0,1,0,0,0,0,1,1,0,0,0,0
332.444444444444,-52,42,0,-45,-10,-5,1,0,-60,-2,56,0,-40,-38,-27,12,17,-2,-57,0,1,0,0,0,0,1,1,0,0,0,0
332.555555555556,-54,42,0,-48,-13,1,2,0,-59,-5,52,0,-45,-40,-32,9,20,-2,-56,0,1,0,0,0,0,1,1,0,0,0,0
332.666666666667,-52,39,0,-50,-8,5,2,0,-57,-3,56,0,-46,-41,-34,13,17,2,-56,0,1,0,0,0,0,1,1,0,0,0,0
332.777777777778,-52,36,0,-44,-9,5,1,0,-56,-1,57,0,-44,-43,-31,16,23,1,-56,0,1,0,0,0,0,1,1,0,0,0,0
332.888888888889,-47,37,0,-41,-11,7,2,0,-55,-5,58,0,-43,-38,-35,16,28,-1,-60,0,1,0,0,0,0,1,1,0,0,0,0
333,-50,36,0,-45,-8,7,3,0,-54,-3,61,0,-43,-35,-36,21,28,-1,-59,0,1,0,0,0,0,1,1,0,0,0,0
333.111111111111,-48,41,0,-49,-5,5,8,0,-55,-4,61,0,-42,-33,-36,19,29,1,-59,0,1,0,0,0,0,1,1,0,0,0,0
333.222222222222,-54,38,0,-52,-2,10,11,0,-56,-1,60,0,-40,-27,-34,21,28,1,-60,0,1,0,0,0,0,1,1,0,0,0,0
333.333333333333,-59,40,0,-53,-3,8,11,0,-57,2,59,0,-40,-33,-32,21,26,2,-59,0,1,0,0,0,0,1,1,0,0,0,0
333.444444444445,-59,38,0,-54,-6,5,17,0,-55,0,56,0,-37,-38,-37,18,28,5,-57,0,1,0,0,0,0,1,1,0,0,0,0
333.555555555556,-59,39,0,-54,-10,7,20,0,-53,-2,58,0,-35,-36,-39,17,29,5,-54,0,1,0,0,0,0,1,1,0,0,0,0
333.666666666667,-60,43,0,-56,-10,10,22,0,-52,-1,54,0,-33,-32,-43,22,31,1,-53,0,1,0,0,0,0,1,1,0,0,0,0
333.777777777778,-59,44,0,-60,-11,9,23,0,-54,-2,55,0,-33,-29,-44,26,33,-1,-55,0,1,0,0,0,0,1,1,0,0,0,0
333.888888888889,-56,46,0,-59,-15,7,23,0,-47,-4,51,0,-34,-28,-41,31,35,7,-59,0,1,0,0,0,0,1,1,0,0,0,0
334,-57,48,0,-58,-13,4,24,0,-43,-2,50,0,-37,-31,-41,35,32,6,-58,0,1,0,0,0,0,1,1,0,0,0,0
334.111111111111,-56,50,0,-60,-9,7,19,0,-46,-1,48,0,-39,-30,-43,37,27,11,-59,0,1,0,0,0,0,1,1,0,0,0,0
334.222222222222,-54,54,0,-59,-5,7,19,0,-42,0,44,0,-41,-34,-44,39,25,7,-57,0,1,0,0,0,0,1,1,0,0,0,0
334.333333333333,-50,54,0,-58,-6,12,21,0,-38,-1,44,0,-40,-33,-41,36,21,2,-58,0,1,0,0,0,0,1,1,0,0,0,0
334.444444444444,-52,54,0,-58,-7,13,18,0,-31,-2,47,0,-41,-31,-39,37,23,9,-54,0,1,0,0,0,0,1,1,0,0,0,0
334.555555555556,-52,53,0,-56,-7,18,16,0,-29,-7,44,0,-41,-37,-39,35,23,9,-50,0,1,0,0,0,0,1,1,0,0,0,0
334.666666666667,-54,54,0,-59,-7,22,17,0,-33,-11,40,0,-44,-41,-37,37,27,8,-51,0,1,0,0,0,0,1,1,0,0,0,0
334.777777777778,-53,46,0,-64,-6,25,21,0,-34,-12,40,0,-46,-40,-36,40,31,8,-51,0,1,0,0,0,0,1,1,0,0,0,0
334.888888888889,-51,48,0,-63,-3,25,19,0,-33,-17,44,0,-47,-40,-37,42,34,8,-49,0,1,0,0,0,0,1,1,0,0,0,0
335,-53,47,0,-62,2,25,16,0,-38,-24,39,0,-45,-39,-34,44,32,6,-46,0,1,0,0,0,0,1,1,0,0,0,0
335.111111111111,-54,46,0,-61,0,28,16,0,-36,-23,36,0,-47,-38,-31,46,32,-1,-46,0,1,0,0,0,0,1,1,0,0,0,0
335.222222222222,-58,47,0,-60,2,26,19,0,-36,-22,35,0,-48,-41,-35,47,33,-5,-41,0,1,0,0,0,0,1,1,0,0,0,0
335.333333333333,-59,49,0,-59,2,21,14,0,-33,-21,36,0,-47,-42,-35,45,38,-6,-37,0,1,0,0,0,0,1,1,0,0,0,0
335.444444444445,-62,51,0,-59,0,19,13,0,-34,-22,34,0,-45,-43,-36,50,38,-6,-34,0,1,0,0,0,0,1,1,0,0,0,0
335.555555555556,-61,53,0,-68,2,19,11,0,-36,-23,39,0,-45,-43,-32,51,32,-7,-36,0,1,0,0,0,0,1,1,0,0,0,0
335.666666666667,-60,51,0,-67,-1,18,11,0,-31,-23,39,0,-46,-38,-32,50,28,-9,-36,0,1,0,0,0,0,1,1,0,0,0,0
335.777777777778,-60,50,0,-66,-4,21,6,0,-30,-23,40,0,-52,-43,-30,50,26,-11,-36,0,1,0,0,0,0,1,1,0,0,0,0
335.888888888889,-59,47,0,-65,-4,26,9,0,-31,-24,41,0,-57,-42,-25,52,30,-10,-41,0,1,0,0,0,0,1,1,0,0,0,0
336,-57,48,0,-65,1,24,5,0,-31,-25,37,0,-54,-42,-28,51,30,-7,-44,0,1,0,0,0,0,1,1,0,0,0,0
336.111111111111,-52,48,0,-64,-2,23,8,0,-29,-25,36,0,-54,-45,-30,53,29,-9,-43,0,1,0,0,0,0,1,1,0,0,0,0
336.222222222222,-62,46,0,-64,-4,25,3,0,-33,-25,32,0,-56,-46,-27,53,28,-9,-35,0,1,0,0,0,0,1,1,0,0,0,0
336.333333333333,-61,45,0,-63,-1,25,1,0,-31,-29,32,0,-55,-52,-27,51,24,-11,-39,0,1,0,0,0,0,1,1,0,0,0,0
336.444444444444,-60,45,0,-62,-2,21,2,0,-33,-27,34,0,-54,-54,-26,50,25,-5,-44,0,1,0,0,0,0,1,1,0,0,0,0
336.555555555556,-60,46,0,-61,0,17,6,0,-34,-26,32,0,-58,-58,-25,46,26,-5,-39,0,1,0,0,0,0,1,1,0,0,0,0
336.666666666667,-59,47,0,-60,2,17,7,0,-32,-26,31,0,-60,-62,-24,49,27,-4,-43,0,1,0,0,0,0,1,1,0,0,0,0
336.777777777778,-61,44,0,-59,9,19,11,0,-34,-24,36,0,-60,-61,-28,47,23,-7,-41,0,1,0,0,0,0,1,1,0,0,0,0
336.888888888889,-60,44,0,-59,6,21,5,0,-30,-27,32,0,-60,-60,-29,49,23,-7,-44,0,1,0,0,0,0,1,1,0,0,0,0
337,-59,47,0,-65,5,19,8,0,-30,-26,28,0,-59,-59,-31,45,23,-10,-44,0,1,0,0,0,0,1,1,0,0,0,0
337.111111111111,-58,36,0,-65,6,22,7,0,-32,-27,28,0,-59,-59,-28,43,22,-14,-42,0,1,0,0,0,0,1,1,0,0,0,0
337.222222222222,-56,34,0,-64,7,21,3,0,-30,-24,30,0,-57,-62,-20,39,22,-13,-41,0,1,0,0,0,0,1,1,0,0,0,0
337.333333333333,-56,34,0,-63,4,21,2,0,-31,-25,32,0,-59,-62,-20,38,21,-14,-41,0,1,0,0,0,0,1,1,0,0,0,0
337.444444444445,-57,36,0,-63,-5,26,6,0,-29,-26,39,0,-58,-62,-19,40,18,-15,-41,0,1,0,0,0,0,1,1,0,0,0,0
337.555555555556,-63,42,0,-63,-7,25,5,0,-31,-28,40,0,-62,-62,-16,36,20,-14,-42,0,1,0,0,0,0,1,1,0,0,0,0
337.666666666667,-62,47,0,-63,-9,24,3,0,-28,-28,43,0,-61,-61,-16,34,24,-16,-49,0,1,0,0,0,0,1,1,0,0,0,0
337.777777777778,-61,51,0,-63,-14,31,1,0,-28,-27,45,0,-60,-61,-12,36,24,-19,-45,0,1,0,0,0,0,1,1,0,0,0,0
337.888888888889,-60,47,0,-62,-10,29,-3,0,-28,-31,39,0,-59,-62,-13,35,24,-19,-48,0,1,0,0,0,0,1,1,0,0,0,0
338,-60,47,0,-61,-10,30,-5,0,-23,-36,36,0,-56,-61,-15,36,26,-15,-49,0,1,0,0,0,0,1,1,0,0,0,0
338.111111111111,-60,42,0,-61,-11,25,-9,0,-25,-40,37,0,-60,-60,-15,34,28,-10,-54,0,1,0,0,0,0,1,1,0,0,0,0
338.222222222222,-59,41,0,-61,-11,25,-12,0,-24,-47,38,0,-59,-60,-14,34,28,-7,-54,0,1,0,0,0,0,1,1,0,0,0,0
338.333333333333,-59,40,0,-60,-8,20,-10,0,-17,-45,35,0,-59,-60,-11,35,28,-4,-61,0,1,0,0,0,0,1,1,0,0,0,0
338.444444444444,-57,35,0,-59,-5,23,-4,0,-20,-45,31,0,-58,-60,-7,33,27,-8,-60,0,1,0,0,0,0,1,1,0,0,0,0
338.555555555556,-60,37,0,-59,-3,23,-5,0,-22,-44,30,0,-58,-59,-3,32,24,-8,-59,0,1,0,0,0,0,1,1,0,0,0,0
338.666666666667,-60,36,0,-61,-1,26,-3,0,-20,-43,33,0,-57,-62,1,32,28,-7,-58,0,1,0,0,0,0,1,1,0,0,0,0
338.777777777778,-60,35,0,-60,4,27,0,0,-24,-41,33,0,-54,-61,4,36,28,-15,-59,0,1,0,0,0,0,1,1,0,0,0,0
338.888888888889,-59,34,0,-60,5,28,6,0,-25,-39,33,0,-55,-60,5,31,23,-9,-60,0,1,0,0,0,0,1,1,0,0,0,0
339,-56,31,0,-59,2,29,3,0,-26,-39,34,0,-59,-60,-4,30,18,-10,-59,0,1,0,0,0,0,1,1,0,0,0,0
339.111111111111,-60,29,0,-60,-1,27,4,0,-26,-34,35,0,-53,-59,-8,32,20,-14,-59,0,1,0,0,0,0,1,1,0,0,0,0
339.222222222222,-59,30,0,-59,3,24,5,0,-24,-37,31,0,-50,-55,-3,40,20,-16,-58,0,1,0,0,0,0,1,1,0,0,0,0
339.333333333333,-61,29,0,-56,5,26,8,0,-19,-36,31,0,-47,-56,-8,38,21,-18,-64,0,1,0,0,0,0,1,1,0,0,0,0
339.444444444445,-60,24,0,-52,-2,28,9,0,-21,-37,32,0,-56,-59,-12,41,24,-18,-63,0,1,0,0,0,0,1,1,0,0,0,0
339.555555555556,-59,23,0,-52,-1,26,9,0,-24,-33,35,0,-55,-58,-15,40,25,-19,-62,0,1,0,0,0,0,1,1,0,0,0,0
339.666666666667,-55,16,0,-51,-2,20,8,0,-25,-34,36,0,-52,-56,-14,43,24,-14,-61,0,1,0,0,0,0,1,1,0,0,0,0
339.777777777778,-54,13,0,-49,2,24,8,0,-22,-36,30,0,-56,-56,-18,43,24,-16,-60,0,1,0,0,0,0,1,1,0,0,0,0
339.888888888889,-47,11,0,-51,3,24,6,0,-21,-34,29,0,-54,-54,-19,40,26,-17,-60,0,1,0,0,0,0,1,1,0,0,0,0
340,-46,10,0,-51,1,21,7,0,-27,-35,31,0,-51,-52,-20,43,27,-15,-59,0,1,0,0,0,0,1,1,0,0,0,0
340.111111111111,-46,16,0,-52,3,24,8,0,-24,-40,33,0,-51,-48,-14,45,31,-16,-59,0,1,0,0,0,0,1,1,0,0,0,0
340.222222222222,-49,17,0,-47,2,23,11,0,-25,-36,33,0,-49,-49,-19,44,33,-9,-58,0,1,0,0,0,0,1,1,0,0,0,0
340.333333333333,-46,18,0,-53,4,28,9,0,-24,-37,28,0,-52,-52,-23,46,27,-9,-57,0,1,0,0,0,0,1,1,0,0,0,0
340.444444444444,-47,23,0,-51,4,28,9,0,-27,-43,26,0,-51,-55,-18,47,28,-4,-53,0,1,0,0,0,0,1,1,0,0,0,0
340.555555555556,-44,21,0,-50,4,33,6,0,-27,-43,26,0,-52,-54,-15,45,25,1,-55,0,1,0,0,0,0,1,1,0,0,0,0
340.666666666667,-41,21,0,-48,2,38,10,0,-25,-46,22,0,-56,-46,-17,38,24,-1,-51,0,1,0,0,0,0,1,1,0,0,0,0
340.777777777778,-41,22,0,-44,9,39,11,0,-27,-44,24,0,-60,-38,-14,39,22,4,-53,0,1,0,0,0,0,1,1,0,0,0,0
340.888888888889,-37,18,0,-46,7,49,9,0,-24,-40,17,0,-59,-35,-17,35,24,2,-57,0,1,0,0,0,0,1,1,0,0,0,0
341,-39,21,0,-48,7,47,8,0,-23,-40,19,0,-58,-35,-15,37,21,3,-60,0,1,0,0,0,0,1,1,0,0,0,0
341.111111111111,-38,18,0,-46,9,49,13,0,-15,-40,20,0,-55,-40,-13,33,17,2,-59,0,1,0,0,0,0,1,1,0,0,0,0
341.222222222222,-34,19,0,-51,10,50,17,0,-14,-40,17,0,-59,-37,-13,40,16,6,-56,0,1,0,0,0,0,1,1,0,0,0,0
341.333333333333,-34,17,0,-54,11,50,18,0,-13,-41,16,0,-57,-33,-13,36,16,6,-59,0,1,0,0,0,0,1,1,0,0,0,0
341.444444444445,-33,18,0,-52,6,43,17,0,-16,-39,11,0,-61,-32,-15,38,17,8,-55,0,1,0,0,0,0,1,1,0,0,0,0
341.555555555556,-32,10,0,-51,2,47,16,0,-17,-36,11,0,-60,-35,-18,42,22,16,-57,0,1,0,0,0,0,1,1,0,0,0,0
341.666666666667,-31,7,0,-51,1,45,13,0,-13,-39,12,0,-60,-34,-18,48,21,18,-52,0,1,0,0,0,0,1,1,0,0,0,0
341.777777777778,-32,4,0,-48,7,42,12,0,-17,-33,7,0,-59,-33,-23,49,20,19,-56,0,1,0,0,0,0,1,1,0,0,0,0
341.888888888889,-28,3,0,-49,5,42,16,0,-19,-29,8,0,-58,-35,-23,47,17,20,-57,0,1,0,0,0,0,1,1,0,0,0,0
342,-28,-2,0,-53,8,44,15,0,-20,-24,13,0,-60,-31,-20,41,16,23,-58,0,1,0,0,0,0,1,1,0,0,0,0
342.111111111111,-27,0,0,-53,6,45,14,0,-16,-26,15,0,-60,-31,-23,43,16,22,-55,0,1,0,0,0,0,1,1,0,0,0,0
342.222222222222,-36,2,0,-54,3,45,19,0,-16,-31,14,0,-59,-37,-20,46,14,24,-53,0,1,0,0,0,0,1,1,0,0,0,0
342.333333333333,-39,1,0,-50,-3,39,17,0,-20,-32,14,0,-60,-41,-25,53,13,20,-55,0,1,0,0,0,0,1,1,0,0,0,0
342.444444444444,-39,1,0,-47,4,40,21,0,-19,-33,17,0,-59,-46,-29,56,8,22,-55,0,1,0,0,0,0,1,1,0,0,0,0
342.555555555556,-39,0,0,-49,5,36,19,0,-21,-35,16,0,-65,-46,-30,52,5,17,-56,0,1,0,0,0,0,1,1,0,0,0,0
342.666666666667,-40,-2,0,-50,3,37,20,0,-24,-28,17,0,-64,-39,-28,53,1,22,-51,0,1,0,0,0,0,1,1,0,0,0,0
342.777777777778,-39,-2,0,-49,3,39,22,0,-26,-30,17,0,-64,-37,-27,51,4,22,-52,0,1,0,0,0,0,1,1,0,0,0,0
342.888888888889,-39,-6,0,-41,2,39,22,0,-30,-34,19,0,-63,-35,-26,50,2,17,-47,0,1,0,0,0,0,1,1,0,0,0,0
343,-42,-7,0,-43,2,43,18,0,-32,-31,16,0,-63,-30,-32,50,5,14,-46,0,1,0,0,0,0,1,1,0,0,0,0
343.111111111111,-36,-13,0,-39,1,43,15,0,-29,-28,17,0,-62,-32,-36,54,1,12,-44,0,1,0,0,0,0,1,1,0,0,0,0
343.222222222222,-38,-10,0,-40,0,40,19,0,-30,-29,22,0,-61,-31,-40,56,4,14,-40,0,1,0,0,0,0,1,1,0,0,0,0
343.333333333333,-35,-9,0,-36,6,36,21,0,-27,-30,18,0,-60,-29,-40,58,1,16,-43,0,1,0,0,0,0,1,1,0,0,0,0
343.444444444445,-28,-7,0,-40,5,37,22,0,-27,-31,18,0,-60,-27,-45,53,3,16,-46,0,1,0,0,0,0,1,1,0,0,0,0
343.555555555556,-28,-10,0,-41,4,37,24,0,-24,-35,17,0,-59,-19,-45,53,2,20,-48,0,1,0,0,0,0,1,1,0,0,0,0
